Date,Open,High,Low,Close,Adj Close,Volume,Ticker
25/05/2021,420.329987,420.709991,417.619995,418.23999,407.47937,57451400,SPY
26/05/2021,418.869995,419.609985,417.76001,419.070007,408.288055,43088600,SPY
27/05/2021,420.170013,420.720001,418.98999,419.290009,408.50238,56707700,SPY
28/05/2021,420.970001,421.25,419.790009,420.040009,409.233124,58520200,SPY
01/06/2021,422.570007,422.720001,419.200012,419.670013,408.872681,54216600,SPY
02/06/2021,420.369995,421.230011,419.290009,420.329987,409.515656,49097100,SPY
03/06/2021,417.850006,419.98999,416.279999,418.769989,407.995789,58138800,SPY
04/06/2021,420.75,422.920013,418.839996,422.600006,411.727264,55938800,SPY
07/06/2021,422.589996,422.779999,421.190002,422.190002,411.32782,51555000,SPY
08/06/2021,423.109985,423.209991,420.320007,422.279999,411.415497,47134300,SPY
09/06/2021,423.179993,423.26001,421.410004,421.649994,410.801697,48436300,SPY
10/06/2021,422.959991,424.630005,421.549988,423.609985,412.711243,51020100,SPY
11/06/2021,424.200012,424.429993,422.820007,424.309998,413.39325,45570800,SPY
14/06/2021,424.429993,425.369995,423.100006,425.26001,414.318878,42358500,SPY
15/06/2021,425.420013,425.459991,423.540009,424.480011,413.558868,51508500,SPY
16/06/2021,424.630005,424.869995,419.920013,422.109985,411.249817,80386100,SPY
17/06/2021,421.670013,423.019989,419.320007,421.970001,411.113464,90949700,SPY
18/06/2021,417.089996,417.829987,414.700012,414.920013,405.567383,118676300,SPY
21/06/2021,416.799988,421.059998,415.929993,420.859985,411.373444,72822000,SPY
22/06/2021,420.850006,424,420.079987,423.109985,413.572754,57700300,SPY
23/06/2021,423.190002,424.049988,422.51001,422.600006,413.07428,49445400,SPY
24/06/2021,424.890015,425.549988,424.619995,425.100006,415.517883,45110300,SPY
25/06/2021,425.899994,427.089996,425.549988,426.609985,416.993835,58129500,SPY
28/06/2021,427.170013,427.649994,425.890015,427.470001,417.834503,53159600,SPY
29/06/2021,427.880005,428.559998,427.130005,427.700012,418.059265,35970500,SPY
30/06/2021,427.209991,428.779999,427.179993,428.059998,418.411194,64827900,SPY
01/07/2021,428.869995,430.600006,428.799988,430.429993,420.727783,53441000,SPY
02/07/2021,431.670013,434.100006,430.519989,433.720001,423.943542,57697700,SPY
06/07/2021,433.779999,434.01001,430.01001,432.929993,423.171387,68710400,SPY
07/07/2021,433.660004,434.76001,431.51001,434.459991,424.666931,63549500,SPY
08/07/2021,428.779999,431.730011,427.519989,430.920013,421.206726,97595200,SPY
09/07/2021,432.529999,435.839996,430.709991,435.519989,425.703033,76238600,SPY
12/07/2021,435.429993,437.350006,434.970001,437.079987,427.227875,52889600,SPY
13/07/2021,436.23999,437.839996,435.309998,435.589996,425.771454,52911300,SPY
14/07/2021,437.399994,437.920013,434.910004,436.23999,426.406769,64130400,SPY
15/07/2021,434.809998,435.529999,432.720001,434.75,424.950378,55126400,SPY
16/07/2021,436.01001,436.059998,430.920013,431.339996,421.617249,75874700,SPY
19/07/2021,426.190002,431.410004,421.970001,424.970001,415.390808,147987000,SPY
20/07/2021,425.679993,432.420013,424.829987,431.059998,421.343567,99608200,SPY
21/07/2021,432.339996,434.700012,431.01001,434.549988,424.754883,64724400,SPY
22/07/2021,434.73999,435.720001,433.690002,435.459991,425.644379,47878500,SPY
23/07/2021,437.519989,440.299988,436.790009,439.940002,430.023407,63766600,SPY
26/07/2021,439.309998,441.029999,439.26001,441.019989,431.079071,43719200,SPY
27/07/2021,439.910004,439.940002,435.98999,439.01001,429.11441,67397100,SPY
28/07/2021,439.679993,440.299988,437.309998,438.829987,428.938446,52472400,SPY
29/07/2021,439.820007,441.799988,439.809998,440.649994,430.717346,47435300,SPY
30/07/2021,437.910004,440.059998,437.769989,438.51001,428.625641,68951200,SPY
02/08/2021,440.339996,440.929993,437.209991,437.589996,427.726318,58783300,SPY
03/08/2021,438.440002,441.279999,436.100006,441.149994,431.206085,58053900,SPY
04/08/2021,439.779999,441.119995,438.730011,438.980011,429.085052,46732200,SPY
05/08/2021,440.220001,441.850006,439.880005,441.76001,431.802368,38969700,SPY
06/08/2021,442.100006,442.940002,441.799988,442.48999,432.51593,46930000,SPY
09/08/2021,442.459991,442.799988,441.309998,442.130005,432.164032,41222600,SPY
10/08/2021,442.609985,443.440002,441.880005,442.679993,432.70163,43339300,SPY
11/08/2021,443.820007,443.880005,442.619995,443.779999,433.776825,44034300,SPY
12/08/2021,443.619995,445.26001,442.660004,445.109985,435.076874,38909400,SPY
13/08/2021,445.589996,445.940002,445.070007,445.920013,435.868622,39470300,SPY
16/08/2021,444.529999,447.109985,442.869995,446.970001,436.894958,73740000,SPY
17/08/2021,444.23999,444.959991,440.850006,444.040009,434.031006,92673900,SPY
18/08/2021,442.959991,444.630005,438.920013,439.179993,429.280518,89351900,SPY
19/08/2021,436.269989,441.140015,436.119995,439.859985,429.94519,92812200,SPY
20/08/2021,440.230011,443.709991,439.709991,443.359985,433.366272,72008700,SPY
23/08/2021,445.160004,448.230011,443.440002,447.26001,437.178406,54973000,SPY
24/08/2021,447.970001,448.540009,447.420013,447.970001,437.872375,38744700,SPY
25/08/2021,448.170013,449.459991,447.769989,448.910004,438.791229,40529700,SPY
26/08/2021,448.609985,448.859985,446.160004,446.26001,436.200958,57829600,SPY
27/08/2021,447.119995,450.649994,447.059998,450.25,440.101013,77235100,SPY
30/08/2021,450.970001,453.070007,450.709991,452.230011,442.036346,48357400,SPY
31/08/2021,452.130005,452.48999,450.920013,451.559998,441.38147,59300200,SPY
01/09/2021,452.559998,453.109985,451.549988,451.799988,441.615997,48721400,SPY
02/09/2021,453.320007,454.049988,451.910004,453.190002,442.974762,42501000,SPY
03/09/2021,451.980011,453.630005,451.549988,453.079987,442.867188,47170500,SPY
07/09/2021,452.709991,452.809998,450.73999,451.459991,441.283722,51671500,SPY
08/09/2021,450.890015,451.670013,448.859985,450.910004,440.746155,56181900,SPY
09/09/2021,450.700012,452.570007,448.720001,448.980011,438.85965,57970400,SPY
10/09/2021,451.040009,451.48999,445.309998,445.440002,435.399414,89948200,SPY
13/09/2021,448.640015,448.920013,444.109985,446.579987,436.513702,83738600,SPY
14/09/2021,448.119995,448.339996,443.220001,444.170013,434.158051,78197100,SPY
15/09/2021,444.619995,448.410004,443.440002,447.880005,437.784393,78792200,SPY
16/09/2021,447.320007,448.359985,444.019989,447.170013,437.090424,77786700,SPY
17/09/2021,444.920013,445.369995,441.019989,441.399994,432.832733,118425000,SPY
20/09/2021,434.880005,436.559998,428.859985,434.040009,425.61554,166445500,SPY
21/09/2021,436.529999,437.910004,433.070007,433.630005,425.213562,92526100,SPY
22/09/2021,436.049988,440.029999,433.75,437.859985,429.361389,102350100,SPY
23/09/2021,439.850006,444.890015,439.600006,443.179993,434.578156,76396000,SPY
24/09/2021,441.440002,444.670013,441.209991,443.910004,435.294006,62094800,SPY
27/09/2021,442.809998,444.049988,441.899994,442.640015,434.048645,61371100,SPY
28/09/2021,439.690002,440.040009,432.940002,433.720001,425.301788,130436300,SPY
29/09/2021,435.190002,437.040009,433.850006,434.450012,426.017609,82329200,SPY
30/09/2021,436.019989,436.769989,428.779999,429.140015,420.810699,140506000,SPY
01/10/2021,430.980011,436.029999,427.230011,434.23999,425.811646,129240100,SPY
04/10/2021,433,433.959991,426.359985,428.640015,420.320404,128570000,SPY
05/10/2021,430.23999,435.48999,429.390015,433.100006,424.693787,90682500,SPY
06/10/2021,429.269989,435.119995,427.540009,434.899994,426.458862,113032200,SPY
07/10/2021,438.390015,441.679993,438.200012,438.660004,430.145905,72437500,SPY
08/10/2021,439.480011,439.890015,437.190002,437.859985,429.361389,74557400,SPY
11/10/2021,437.160004,440.26001,434.619995,434.690002,426.25293,65233300,SPY
12/10/2021,435.670013,436.100006,432.779999,433.619995,425.203705,71181200,SPY
13/10/2021,434.709991,436.049988,431.540009,435.179993,426.733429,72974000,SPY
14/10/2021,439.079987,442.660004,438.579987,442.5,433.911346,70236800,SPY
15/10/2021,444.75,446.26001,444.089996,445.869995,437.215973,66260200,SPY
18/10/2021,443.970001,447.549988,443.269989,447.190002,438.510315,62213200,SPY
19/10/2021,448.920013,450.709991,448.269989,450.640015,441.893372,46996800,SPY
20/10/2021,451.130005,452.730011,451.01001,452.410004,443.629028,49571600,SPY
21/10/2021,451.769989,453.829987,451.309998,453.589996,444.786072,41305400,SPY
22/10/2021,453.130005,454.670013,451.049988,453.119995,444.325165,58845100,SPY
25/10/2021,454.279999,455.899994,452.390015,455.549988,446.708038,45214500,SPY
26/10/2021,457.200012,458.48999,455.559998,455.959991,447.110107,56075100,SPY
27/10/2021,456.450012,457.160004,453.859985,453.940002,445.129303,72438000,SPY
28/10/2021,455.459991,458.399994,455.450012,458.320007,449.424286,51437900,SPY
29/10/2021,455.869995,459.559998,455.559998,459.25,450.336212,70162400,SPY
01/11/2021,460.299988,460.700012,458.200012,460.040009,451.110931,48433600,SPY
02/11/2021,460.220001,462.230011,460.079987,461.899994,452.934784,48908400,SPY
03/11/2021,461.299988,465.149994,460.829987,464.720001,455.700104,52509800,SPY
04/11/2021,465.359985,467,464.98999,466.910004,457.847595,52847100,SPY
05/11/2021,469.279999,470.649994,466.920013,468.529999,459.436096,66390600,SPY
08/11/2021,469.700012,470.230011,468.200012,468.929993,459.828339,50405200,SPY
09/11/2021,469.320007,469.570007,465.880005,467.380005,458.308441,51149100,SPY
10/11/2021,465.579987,467.380005,462.040009,463.619995,454.621429,69429700,SPY
11/11/2021,465.209991,465.290009,463.75,463.769989,454.768494,34848500,SPY
12/11/2021,465.119995,467.859985,464.109985,467.269989,458.200562,53466700,SPY
15/11/2021,468.640015,468.809998,466.230011,467.429993,458.357483,46980500,SPY
16/11/2021,467.149994,470.48999,467.070007,469.279999,460.17157,48857500,SPY
17/11/2021,469,469.190002,467.480011,468.140015,459.053711,47858300,SPY
18/11/2021,469.23999,470.01001,466.339996,469.730011,460.612823,50625600,SPY
19/11/2021,469.609985,470.940002,468.5,468.890015,459.789124,57315600,SPY
22/11/2021,470.890015,473.540009,467.350006,467.570007,458.494751,72762000,SPY
23/11/2021,467.220001,469.100006,464.450012,468.190002,459.102722,73206500,SPY
24/11/2021,466.059998,469.570007,465.190002,469.440002,460.328491,61858800,SPY
26/11/2021,462.339996,463.899994,457.769989,458.970001,450.061676,112669600,SPY
29/11/2021,464.070007,466.559998,461.730011,464.600006,455.582458,86268800,SPY
30/11/2021,462,464.029999,455.299988,455.559998,446.717865,148559600,SPY
01/12/2021,461.640015,464.670013,450.290009,450.5,441.756073,131939200,SPY
02/12/2021,450.730011,459.070007,450.309998,457.399994,448.522125,127637800,SPY
03/12/2021,459.170013,460.299988,448.920013,453.420013,444.619415,137331600,SPY
06/12/2021,456.130005,460.790009,453.559998,458.790009,449.885162,98977500,SPY
07/12/2021,464.410004,468.880005,458.649994,468.279999,459.190979,95484700,SPY
08/12/2021,468.700012,470,466.829987,469.519989,460.406921,72238800,SPY
09/12/2021,468.149994,469.630005,466.140015,466.350006,457.298462,61272600,SPY
10/12/2021,469.230011,470.899994,466.51001,470.73999,461.60318,77159800,SPY
13/12/2021,470.190002,470.559998,466.269989,466.570007,457.51416,87724700,SPY
14/12/2021,463.089996,465.73999,460.25,463.359985,454.366455,97264100,SPY
15/12/2021,463.420013,470.859985,460.73999,470.600006,461.465942,116899300,SPY
16/12/2021,472.570007,472.869995,464.799988,466.450012,457.396545,116568600,SPY
17/12/2021,461.549988,464.73999,458.059998,459.869995,452.528442,135511600,SPY
20/12/2021,454.480011,455.399994,451.140015,454.980011,447.716553,107134800,SPY
21/12/2021,458.609985,463.209991,456.309998,463.059998,455.667572,69806300,SPY
22/12/2021,462.790009,467.809998,462.579987,467.690002,460.223633,58890200,SPY
23/12/2021,468.75,472.190002,468.640015,470.600006,463.087189,56439700,SPY
27/12/2021,472.059998,477.309998,472.01001,477.26001,469.640869,56808600,SPY
28/12/2021,477.720001,478.809998,476.059998,476.869995,469.25705,47274600,SPY
29/12/2021,476.980011,478.559998,475.920013,477.480011,469.857391,54503000,SPY
30/12/2021,477.929993,479,475.670013,476.160004,468.558441,55329000,SPY
